hsa-miR-4492	0	0	9	4	0	0	0	4	5	1	1	2	2	68	34	3	0	2	5	0	2	0	1	4	104	0	2	1	13	267	518.5270936
hsa-miR-762	0	0	9	4	0	0	0	4	5	1	1	2	2	68	34	3	0	2	5	0	2	0	1	4	104	0	2	1	13	267	518.5270936
hsa-miR-660-3p	0	4	8	0	0	0	0	8	6	1	1	4	1	48	27	9	0	2	2	1	0	0	1	2	120	0	3	0	19	267	558.5270936
hsa-miR-500a-5p	0	1	3	1	0	0	1	0	5	4	1	0	1	21	40	2	1	0	3	0	0	0	0	1	169	1	1	0	9	265	1011.908867
hsa-miR-4517	1	0	7	2	0	0	0	8	19	3	1	2	1	77	91	1	0	9	1	1	1	0	1	3	14	0	0	0	21	264	465.453202
hsa-miR-665	0	2	8	2	0	0	0	8	9	2	0	0	2	65	38	3	0	3	3	0	0	1	0	3	103	1	0	0	11	264	509.2389163
hsa-miR-600	0	2	5	2	0	1	0	7	5	4	0	1	1	42	45	3	0	2	1	0	0	0	2	0	132	1	0	0	8	264	679.2389163
hsa-miR-1915-3p	0	1	11	1	0	0	0	2	8	4	1	0	0	75	33	3	1	1	6	0	2	1	1	3	91	0	0	0	18	263	471.5665025
hsa-miR-3607-3p	0	0	4	0	0	0	0	3	10	1	0	2	3	47	42	6	0	1	1	1	0	0	0	4	128	1	0	0	9	263	651.7093596
hsa-miR-1285-3p	1	2	3	2	0	0	0	7	12	0	1	2	1	74	34	4	0	7	6	0	0	0	0	4	80	1	0	0	21	262	408.6059113
hsa-miR-5189	1	2	3	2	0	0	0	7	12	0	1	2	1	74	34	4	0	7	6	0	0	0	0	4	80	1	0	0	21	262	408.6059113
hsa-miR-4713-3p	0	1	2	0	0	0	0	1	8	3	0	0	1	28	18	0	0	2	3	1	0	0	1	1	178	0	1	2	11	262	1094.534483
hsa-miR-3187-5p	1	2	5	1	0	0	0	7	10	0	2	2	0	74	33	6	0	7	9	0	0	0	0	3	77	1	0	0	21	261	391.0714286
hsa-miR-3159	0	1	1	0	0	0	0	2	4	0	1	0	0	25	20	4	1	3	4	2	0	0	3	1	181	0	1	0	7	261	1127.357143
hsa-miR-5003-3p	0	2	3	0	0	0	1	7	15	0	1	2	1	53	80	6	2	7	6	2	0	0	1	3	37	2	2	1	26	260	334.4630542
hsa-miR-4418	1	2	6	0	0	1	0	3	10	4	0	4	1	75	32	1	0	4	2	1	1	1	1	0	81	0	3	1	25	260	418.6773399
hsa-miR-4498	0	0	8	5	0	0	0	4	7	1	0	1	1	61	29	4	0	5	4	0	1	1	1	4	105	0	1	1	16	260	490.9630542
hsa-miR-4691-3p	0	3	3	1	0	0	0	2	11	4	1	0	1	60	33	4	1	0	0	0	1	1	0	2	112	0	0	0	20	260	553.1059113
hsa-miR-4755-3p	0	1	8	1	0	0	0	5	5	3	0	1	1	58	24	3	1	2	1	0	4	1	2	3	116	0	0	0	20	260	558.4630542
hsa-miR-4443	0	0	6	0	0	0	0	2	4	0	0	2	1	50	37	4	0	4	4	0	0	0	1	3	123	1	0	0	18	260	611.1059113
hsa-miR-4700-5p	1	3	9	1	0	0	0	5	9	2	1	4	4	69	40	8	0	1	5	1	1	1	0	6	72	0	0	1	15	259	350.7807882
hsa-miR-4801	2	2	7	2	0	0	1	5	10	3	1	2	1	67	65	9	0	1	1	0	1	0	2	6	55	2	0	0	14	259	355.4236453
hsa-miR-5001-5p	0	0	8	4	0	1	0	4	4	2	0	1	1	58	36	4	0	2	5	0	2	0	1	3	102	0	1	1	19	259	474.7093596
hsa-miR-4293	0	1	2	0	0	3	1	5	3	1	0	1	2	38	30	6	0	1	3	1	0	0	0	0	148	0	0	0	13	259	793.0665025
hsa-miR-4307	0	1	4	4	0	0	1	14	21	3	3	3	2	62	66	3	0	5	2	0	0	2	0	8	21	2	0	0	31	258	289.953202
hsa-miR-603	0	2	8	1	2	0	1	5	12	3	1	2	0	68	43	5	0	6	1	0	0	1	0	5	72	0	3	0	16	257	356.7660099
hsa-miR-940	1	1	7	1	1	0	0	9	8	0	0	3	1	64	37	2	0	5	7	0	1	0	2	2	86	2	1	0	16	257	397.8374384
hsa-miR-374b-5p	1	0	2	0	0	0	1	5	15	4	2	3	1	61	92	3	0	1	3	1	0	0	0	4	47	1	0	0	10	257	447.8374384
hsa-miR-637	2	0	9	2	0	0	0	2	10	2	2	4	3	84	39	12	1	1	8	1	1	1	1	8	49	0	0	0	14	256	336.362069
hsa-miR-4685-5p	0	2	12	2	1	0	0	3	7	3	1	2	0	76	28	1	1	0	4	0	3	1	0	4	78	0	1	1	25	256	402.862069
hsa-miR-1200	0	6	5	0	0	2	0	4	6	1	0	2	1	53	35	10	0	1	4	0	0	0	1	1	105	0	2	0	17	256	476.2192118
hsa-miR-3664-3p	0	6	8	5	0	2	0	2	3	2	0	2	0	53	35	0	1	2	2	0	0	1	0	0	113	0	2	0	17	256	535.5763547
hsa-miR-543	0	0	6	4	0	1	1	6	13	1	1	3	1	69	83	3	0	7	1	0	0	1	0	6	16	5	2	0	25	255	381.5985222
hsa-miR-1827	1	2	7	1	0	0	0	10	8	2	0	3	1	58	40	3	0	4	3	1	1	0	1	3	90	2	0	0	14	255	403.5985222
hsa-miR-3156-3p	0	4	6	1	0	0	1	4	8	3	0	2	0	45	44	2	0	2	3	1	0	0	0	0	114	0	0	0	15	255	539.455665
hsa-miR-1911-3p	0	1	7	1	0	0	0	7	10	1	0	1	1	54	36	4	1	3	0	0	2	1	2	3	105	0	0	0	14	254	480.546798
hsa-miR-1976	0	5	6	1	0	0	0	6	7	3	0	4	0	51	26	10	0	0	2	1	0	0	1	3	110	1	1	0	16	254	489.1896552
hsa-miR-494	0	1	7	1	0	0	1	6	14	1	0	3	0	59	81	6	1	4	2	0	0	0	0	3	44	0	3	0	14	251	370.3768473
hsa-miR-4251	0	6	6	2	0	2	0	1	4	0	1	3	0	60	49	8	0	5	4	1	0	0	0	0	79	0	1	0	19	251	380.1625616
hsa-miR-3714	0	2	6	0	0	0	0	8	7	0	0	4	0	59	37	2	0	4	5	0	2	0	2	3	88	2	2	0	18	251	392.3054187
hsa-miR-374c-5p	1	0	4	1	1	0	1	5	11	1	2	2	0	54	83	2	0	1	2	1	1	0	0	1	55	0	1	2	17	249	399.0369458
hsa-miR-655	1	0	4	1	1	0	1	5	11	1	2	2	0	54	83	2	0	1	2	1	1	0	0	1	55	0	1	2	17	249	399.0369458
hsa-miR-378a-5p	0	4	6	0	0	0	0	5	6	1	0	1	2	55	28	9	0	1	2	0	0	0	2	1	106	0	2	0	17	248	479.5418719
hsa-miR-1286	0	5	4	1	0	0	0	3	7	5	0	2	1	67	41	3	0	4	3	0	1	1	1	2	75	1	0	0	20	247	366.544335
hsa-miR-330-5p	1	7	8	3	0	1	0	7	3	4	0	2	2	59	46	5	0	2	3	0	1	0	1	1	55	0	1	1	33	246	281.1871921
hsa-miR-4433-3p	0	3	3	4	0	0	1	10	6	0	0	2	1	54	39	1	0	3	1	0	0	1	1	2	103	0	0	0	11	246	474.044335
hsa-miR-604	0	1	6	2	0	0	0	4	4	2	1	1	1	45	29	4	0	1	2	1	2	0	1	0	125	0	0	1	13	246	595.7586207
hsa-miR-214-5p	0	3	1	2	1	0	0	5	7	3	0	3	1	40	29	2	1	0	0	0	0	0	0	2	134	0	1	1	10	246	661.7586207
hsa-miR-5010-3p	0	1	5	0	1	0	0	6	23	3	2	2	3	49	45	5	0	5	1	0	1	1	0	4	56	4	2	0	26	245	245.5418719
hsa-miR-380-3p	0	0	4	1	0	1	0	3	8	0	1	2	0	43	55	2	0	1	2	0	0	0	1	0	112	1	0	0	8	245	554.2561576
hsa-miR-1305	4	4	8	1	1	0	0	16	13	1	1	1	2	61	65	4	1	4	4	2	1	0	2	3	23	2	2	0	17	243	261.8866995
hsa-miR-3681-3p	0	2	5	2	1	0	1	4	11	4	2	2	2	64	60	5	0	4	2	1	0	0	1	4	40	1	3	1	21	243	284.8152709
hsa-miR-300	1	2	1	1	0	0	0	14	12	3	0	1	1	61	62	7	0	3	1	1	0	0	1	1	55	3	0	1	11	243	325.1724138
hsa-miR-381	1	2	1	1	0	0	0	14	12	3	0	1	1	61	62	7	0	3	1	1	0	0	1	1	55	3	0	1	11	243	325.1724138
hsa-miR-4473	1	0	4	1	0	0	0	1	3	0	0	0	0	27	20	2	0	1	0	0	0	0	1	1	169	0	0	1	11	243	993.2438424
hsa-miR-3941	1	0	7	1	2	0	1	5	11	4	1	0	1	64	45	5	0	3	0	0	1	0	3	6	73	0	1	0	7	242	349.3054187
hsa-miR-3155a	0	2	6	1	0	0	0	6	2	2	0	1	1	46	29	2	1	3	0	0	2	1	1	2	113	0	0	0	21	242	509.2339901
hsa-miR-3155b	0	2	6	1	0	0	0	6	2	2	0	1	1	46	29	2	1	3	0	0	2	1	1	2	113	0	0	0	21	242	509.2339901
hsa-miR-3191-5p	1	7	7	4	0	1	0	7	9	4	0	2	2	52	52	5	0	1	4	0	1	1	1	1	44	0	2	1	32	241	238.7931034
hsa-miR-126-5p	0	1	2	2	0	0	0	7	21	2	2	4	0	58	83	1	0	6	3	2	0	1	0	1	12	1	1	1	30	241	352.5788177
hsa-miR-1304-5p	0	1	4	4	0	1	0	5	8	3	2	2	0	53	34	6	0	1	2	1	0	0	0	0	96	1	1	0	16	241	414.9359606
hsa-miR-4742-5p	1	1	4	1	0	0	0	5	5	3	1	3	1	45	31	2	1	3	5	0	2	0	2	1	106	0	1	0	17	241	451.6502463
hsa-miR-4663	2	2	6	2	0	2	1	1	11	1	0	0	1	52	31	4	0	2	0	0	0	0	0	0	109	1	0	0	13	241	496.7931034
hsa-miR-2467-5p	0	1	7	3	0	0	0	4	3	2	0	1	1	54	32	4	0	1	2	1	0	0	0	1	114	0	0	0	10	241	540.9359606
hsa-miR-128	0	2	6	2	0	1	1	7	9	7	2	3	3	59	51	2	0	3	1	0	1	1	1	4	50	1	3	1	19	240	258.8497537
hsa-miR-4717-3p	0	1	10	3	0	0	2	4	15	1	0	2	1	58	56	5	0	5	2	0	0	1	0	3	54	0	2	0	15	240	288.7068966
hsa-miR-34b-5p	1	1	6	2	0	0	0	8	6	1	1	2	1	45	40	0	0	4	4	1	1	1	2	3	97	2	1	0	10	240	405.3497537
hsa-miR-449c-5p	1	1	6	2	0	0	0	8	6	1	1	2	1	45	40	0	0	4	4	1	1	1	2	3	97	2	1	0	10	240	405.3497537
hsa-miR-2054	0	0	2	0	0	1	0	0	10	0	0	2	0	38	40	7	0	0	1	2	0	0	0	1	128	1	0	0	7	240	630.5640394
hsa-miR-548a-3p	0	1	6	4	0	0	0	4	15	1	3	3	1	69	73	6	0	5	4	0	0	0	0	0	28	2	2	1	11	239	336.6182266
hsa-miR-539-5p	0	1	6	1	0	0	0	3	12	2	2	4	1	67	50	5	0	7	6	0	0	0	0	2	41	1	1	0	26	238	275.8842365
hsa-miR-4667-5p	2	2	10	1	0	0	0	5	9	2	1	3	3	75	37	8	0	1	6	1	1	1	0	6	51	0	0	1	12	238	291.5985222
hsa-miR-4665-5p	1	0	8	1	0	0	0	6	13	2	2	4	3	87	32	12	2	3	9	1	2	1	1	8	28	0	0	0	12	238	292.1699507
hsa-miR-522-3p	0	0	2	2	0	0	1	3	10	5	0	4	0	65	59	4	0	6	3	0	0	0	0	2	46	1	0	0	25	238	311.3842365
hsa-miR-4668-5p	1	1	5	2	0	0	1	2	12	1	1	12	0	87	56	11	1	6	13	0	0	1	1	1	14	0	0	0	9	238	345.8842365
hsa-miR-512-5p	0	3	2	3	0	3	0	7	4	1	1	2	0	47	30	2	0	7	1	0	0	0	0	3	112	0	0	0	10	238	498.7413793
hsa-miR-224-3p	0	0	2	2	0	0	1	2	10	5	0	4	0	65	59	4	0	6	3	0	0	0	0	2	46	1	0	0	25	237	311.7906404
hsa-miR-3975	0	2	8	2	0	0	0	3	3	2	0	1	1	47	28	4	0	1	4	1	0	0	0	0	125	0	0	0	5	237	601.2906404
hsa-miR-4311	1	5	8	3	0	0	0	8	7	2	2	6	0	67	59	3	0	3	9	3	1	1	1	6	21	0	0	0	20	236	260.4802956
hsa-miR-3197	0	2	2	1	0	0	0	4	1	2	0	1	1	45	23	4	0	3	1	0	1	0	1	4	126	1	0	0	13	236	598.408867
hsa-miR-4699-3p	0	0	5	0	0	0	0	9	12	1	3	2	1	66	85	2	0	5	0	0	0	0	0	2	18	6	1	0	17	235	379.453202
hsa-miR-4329	0	5	6	2	0	2	0	0	4	1	0	3	0	58	47	6	0	2	3	0	0	0	0	0	84	0	0	0	12	235	393.3103448
hsa-miR-1254	0	2	1	1	1	1	1	4	7	1	0	1	1	49	36	4	0	3	6	0	0	0	0	2	96	0	0	0	18	235	409.8103448
hsa-miR-486-5p	0	1	3	2	1	0	0	1	6	3	0	1	1	22	23	5	1	1	0	2	0	0	1	5	143	0	1	0	12	235	707.953202
hsa-miR-326	1	8	7	2	0	1	0	7	4	2	1	2	1	65	43	4	0	2	2	0	0	0	1	1	54	0	1	0	25	234	283.8522167
hsa-miR-548aj-5p	1	2	11	1	0	0	0	10	13	1	1	3	1	68	57	3	0	4	1	0	0	1	0	3	36	2	0	0	15	234	284.0665025
hsa-miR-548g-5p	1	2	11	1	0	0	0	10	13	1	1	3	1	68	57	3	0	4	1	0	0	1	0	3	36	2	0	0	15	234	284.0665025
hsa-miR-548x-5p	1	2	11	1	0	0	0	10	13	1	1	3	1	68	57	3	0	4	1	0	0	1	0	3	36	2	0	0	15	234	284.0665025
hsa-miR-410	1	0	3	0	0	0	0	7	20	1	1	4	0	66	93	4	0	6	2	1	0	0	0	2	11	2	0	0	10	234	424.2807882
hsa-miR-3919	0	3	15	1	0	0	0	4	11	5	1	3	0	77	46	3	0	3	5	2	1	0	1	3	25	0	1	1	22	233	276.7487685
hsa-miR-548n	1	2	10	3	0	0	2	8	10	2	2	3	1	68	56	5	1	4	1	0	0	0	0	2	38	1	0	0	13	233	280.320197
hsa-miR-1283	1	2	4	0	0	0	0	10	7	4	1	1	1	64	55	5	1	5	3	0	0	0	0	0	57	1	0	1	10	233	316.0344828
hsa-miR-340-5p	1	1	2	1	0	0	0	7	15	5	1	1	0	66	80	4	0	4	4	0	0	0	1	3	18	1	0	1	17	233	352.320197
hsa-miR-4668-3p	0	0	5	1	0	0	2	4	20	2	0	6	1	62	56	6	1	7	5	2	0	0	0	2	23	3	1	2	21	232	239.7857143
hsa-miR-3150a-3p	1	3	11	0	0	1	0	10	11	3	1	3	3	76	37	13	0	2	6	1	2	1	0	7	29	0	0	1	10	232	245.5714286
hsa-miR-4436a	0	2	4	3	0	0	0	4	7	3	0	5	1	62	45	1	0	3	5	1	1	1	1	2	61	1	0	0	19	232	295.2857143
hsa-miR-657	1	1	5	3	1	0	0	6	16	2	0	0	1	54	32	1	1	2	6	0	0	0	0	6	78	1	0	0	15	232	314.5
hsa-miR-4519	1	4	9	2	0	0	0	7	6	4	0	5	1	63	29	3	0	2	0	1	0	0	0	0	80	0	2	0	13	232	348.9285714
hsa-miR-4261	0	0	8	2	0	0	3	6	16	2	2	12	1	74	58	4	1	3	9	0	0	0	0	2	19	0	1	0	8	231	287.820197
hsa-miR-3173-3p	0	2	5	3	0	0	1	9	6	3	0	3	2	79	51	4	0	5	6	0	0	0	2	3	36	0	1	0	10	231	309.5344828
hsa-miR-873-5p	0	5	6	1	0	0	0	6	8	3	1	4	2	49	40	3	0	1	4	0	1	1	1	1	72	0	1	0	20	230	285.137931
hsa-miR-4722-3p	1	2	7	1	0	0	0	7	10	1	0	1	1	67	33	5	1	1	1	0	0	0	0	6	66	0	2	1	16	230	308.637931
hsa-miR-374a-5p	2	0	4	0	0	0	1	7	12	4	3	2	1	47	76	3	0	2	3	1	0	0	0	3	46	1	0	0	12	230	310.637931
hsa-miR-4726-3p	0	1	15	0	0	0	0	4	6	6	1	1	1	52	31	2	1	1	5	0	1	0	0	3	85	0	0	0	14	230	343.5665025
hsa-miR-509-3-5p	0	0	3	0	0	0	0	3	7	4	0	3	1	64	31	1	0	4	2	1	1	1	0	1	78	0	3	1	21	230	353.0665025
hsa-miR-509-5p	0	0	3	0	0	0	0	3	7	4	0	3	1	64	31	1	0	4	2	1	1	1	0	1	78	0	3	1	21	230	353.0665025
hsa-miR-1295b-5p	0	1	11	0	1	0	1	7	7	2	1	2	2	45	35	3	0	2	3	0	0	0	0	1	92	0	1	0	13	230	368.4950739
hsa-miR-4435	0	1	2	1	0	0	0	2	5	4	0	0	0	65	34	4	0	3	1	0	0	2	1	2	84	0	1	0	18	230	393.7093596
hsa-miR-4778-5p	0	4	9	4	0	0	0	14	7	3	0	1	1	56	55	4	0	3	3	0	0	1	0	2	18	1	3	1	39	229	236.3103448
hsa-miR-3619-5p	1	4	8	2	0	1	0	11	6	5	0	3	0	62	32	3	0	4	4	1	1	0	0	1	58	0	3	0	19	229	254.0960591
hsa-miR-4649-3p	0	5	9	3	0	2	0	4	5	4	0	3	1	55	35	4	0	2	0	1	0	0	0	1	81	0	0	0	14	229	335.953202
hsa-miR-3123	0	0	13	0	0	0	0	3	9	5	1	4	0	68	48	4	0	3	3	2	0	0	0	2	36	0	2	0	24	227	263.2192118
hsa-miR-5093	0	0	4	3	0	0	3	7	13	1	2	11	2	74	55	3	0	3	8	0	0	0	0	1	18	0	1	0	18	227	279.9334975
hsa-miR-885-3p	0	2	6	1	0	1	0	6	5	2	0	4	1	58	29	2	0	6	3	0	2	1	2	1	78	2	0	0	15	227	318.7192118
hsa-miR-766-3p	0	5	4	1	0	0	0	6	6	1	0	1	0	50	32	5	0	3	5	0	0	1	0	0	91	0	0	0	16	227	373.5763547
hsa-miR-548u	2	2	5	1	0	0	1	10	9	5	0	3	1	51	70	4	1	3	7	1	1	0	1	2	24	0	0	0	22	226	254.7413793
hsa-miR-203	0	0	4	4	0	0	1	8	12	2	0	5	1	50	66	4	0	3	5	0	0	0	0	0	41	2	0	0	18	226	265.1699507
hsa-miR-143-3p	0	4	3	2	0	0	1	9	8	2	2	0	1	47	43	5	0	4	1	0	0	1	0	0	71	0	1	1	20	226	284.5270936
hsa-miR-4770	0	4	3	2	0	0	1	9	8	2	2	0	1	47	43	5	0	4	1	0	0	1	0	0	71	0	1	1	20	226	284.5270936
hsa-miR-3145-3p	0	0	6	1	0	0	0	6	12	0	0	6	3	60	81	3	0	3	0	1	0	2	0	3	15	1	0	0	23	226	337.455665
hsa-miR-27a-3p	0	5	10	1	0	1	1	7	11	5	0	3	4	61	50	1	0	4	1	0	1	1	2	4	32	1	3	1	15	225	218.6896552
hsa-miR-27b-3p	0	5	10	1	0	1	1	7	11	5	0	3	4	61	50	1	0	4	1	0	1	1	2	4	32	1	3	1	15	225	218.6896552
hsa-miR-3180-5p	0	7	4	2	0	0	0	9	6	4	1	3	0	60	41	5	0	4	4	1	0	0	1	2	54	0	1	0	16	225	249.4039409
hsa-miR-548ar-3p	0	0	5	4	0	0	1	6	14	3	3	3	1	63	65	6	0	6	3	0	0	0	0	0	25	1	1	0	15	225	274.4039409
hsa-miR-3121-3p	0	0	7	0	0	0	0	6	14	5	1	3	1	58	84	4	0	5	2	0	0	0	0	1	23	0	0	1	10	225	345.2610837
hsa-miR-484	0	1	7	2	0	0	0	2	1	3	0	1	1	41	23	2	1	2	0	0	2	0	0	1	116	0	0	0	19	225	513.046798
hsa-miR-4476	0	3	6	1	0	0	0	6	6	5	1	6	3	69	43	1	0	4	9	0	1	0	2	1	37	0	1	0	19	224	246.5640394
hsa-miR-4662b	0	4	1	1	0	0	1	9	10	2	2	1	0	58	59	7	0	4	3	0	0	0	1	1	33	0	2	1	24	224	252.4926108
hsa-miR-4528	0	1	1	0	0	0	0	7	14	3	0	5	0	46	56	2	0	5	2	1	0	0	0	1	57	1	1	0	21	224	268.9211823
hsa-miR-4267	0	2	2	0	0	0	0	2	7	3	1	2	0	60	29	4	1	0	3	0	0	1	0	0	91	0	1	0	15	224	404.2783251
hsa-miR-4781-3p	0	0	1	3	0	0	1	2	5	1	1	2	0	40	30	3	0	3	0	0	0	0	0	2	103	1	0	0	26	224	432.9926108
hsa-miR-3124-3p	1	1	2	2	1	0	0	11	13	1	1	6	1	58	54	9	0	7	10	2	0	0	1	1	17	2	1	0	21	223	209.864532
hsa-miR-4797-5p	0	3	6	3	1	0	0	4	8	8	2	2	1	71	30	3	0	1	2	0	1	0	2	2	58	0	0	1	14	223	286.364532
hsa-miR-3149	1	0	5	0	1	0	0	1	10	4	1	3	2	46	57	3	0	4	1	0	0	0	0	3	64	0	0	0	17	223	293.864532
hsa-miR-142-5p	1	2	7	1	0	0	0	7	12	3	2	4	0	59	79	4	2	4	2	1	0	0	1	1	18	0	0	0	13	223	315.0073892
hsa-miR-3650	0	0	7	0	1	0	0	4	10	2	1	2	0	57	25	8	0	4	0	0	1	0	0	7	80	0	0	0	13	222	323.1625616
hsa-miR-656	1	0	4	1	0	0	0	8	20	2	2	3	2	50	88	1	0	5	3	1	0	1	0	0	11	2	0	0	17	222	339.2339901
hsa-miR-4701-5p	0	3	1	1	2	0	0	3	6	2	0	1	0	50	29	3	0	2	1	0	0	2	2	1	100	0	1	0	12	222	424.091133
hsa-miR-588	0	3	1	1	2	0	0	3	6	2	0	1	0	50	29	3	0	2	1	0	0	2	2	1	100	0	1	0	12	222	424.091133
hsa-miR-4643	0	2	8	2	0	0	2	4	15	2	0	1	1	62	52	7	0	6	2	1	0	1	1	4	28	1	2	1	16	221	226.4581281
hsa-miR-3678-3p	0	3	8	1	0	0	0	3	10	4	0	2	1	71	37	1	0	4	4	2	2	1	1	1	33	0	3	2	27	221	243.0295567
hsa-miR-942	0	5	6	3	0	0	0	5	7	4	0	3	1	57	61	6	0	3	4	0	0	1	2	1	11	1	1	0	39	221	255.9581281
hsa-miR-4292	0	0	7	0	0	0	0	4	5	1	1	1	0	58	33	8	1	3	6	0	0	0	1	8	74	0	0	0	10	221	307.6009852
hsa-miR-4795-3p	0	1	3	1	0	0	0	7	20	4	3	2	2	50	82	1	0	5	3	2	0	1	0	0	10	1	0	1	22	221	309.2438424
hsa-miR-3190-5p	1	2	3	1	1	0	0	7	8	2	0	1	0	46	30	3	0	3	4	0	0	2	2	2	83	0	1	0	19	221	312.9581281
hsa-miR-4803	1	0	7	1	0	0	1	3	14	1	0	2	0	60	81	6	0	6	3	0	0	1	0	4	12	1	1	0	16	221	329.9581281
hsa-miR-4756-3p	0	1	13	2	0	0	0	3	3	4	1	2	0	62	47	4	0	3	3	2	0	0	0	1	44	0	0	0	25	220	257.0369458
hsa-miR-548as-3p	0	0	3	1	0	0	2	6	14	3	2	3	0	53	60	5	0	2	5	0	0	0	0	3	46	0	1	0	11	220	261.0369458
hsa-miR-4723-5p	1	1	9	1	0	1	0	9	13	1	1	4	0	90	26	14	2	2	9	1	1	0	1	7	13	0	0	0	13	220	290.5369458
hsa-miR-5698	1	1	9	1	0	1	0	9	13	1	1	4	0	90	26	14	2	2	9	1	1	0	1	7	13	0	0	0	13	220	290.5369458
hsa-miR-20a-3p	0	0	2	0	0	0	0	7	6	3	0	2	1	53	37	2	0	4	1	0	0	1	0	1	86	0	1	0	13	220	364.3226601
hsa-miR-5572	0	1	1	1	0	0	0	3	7	1	2	3	1	47	20	10	0	0	4	1	0	0	1	1	105	0	1	1	9	220	437.2512315
hsa-miR-518c-5p	1	7	9	3	0	1	0	7	3	4	0	3	2	52	45	5	0	1	3	0	1	0	1	0	41	0	1	1	28	219	207.3990148
hsa-miR-216b	0	1	4	1	1	1	1	9	6	2	1	1	0	40	55	0	1	3	2	1	1	0	0	0	61	0	2	1	24	219	265.4704433
hsa-miR-5582-3p	0	0	5	3	0	0	1	9	15	4	3	2	0	61	67	7	0	3	3	0	0	0	1	1	17	1	0	0	16	219	269.3275862
hsa-miR-4496	0	2	5	3	0	0	3	7	12	5	2	11	2	71	44	4	0	5	9	0	0	0	0	1	20	0	1	0	11	218	227.7586207
hsa-miR-3170	1	1	5	2	0	0	0	3	9	2	3	3	3	52	34	8	0	1	5	2	1	1	1	6	64	0	2	0	9	218	238.8300493
hsa-miR-875-3p	0	1	5	2	0	0	0	2	10	1	1	4	1	56	41	5	0	4	7	0	0	0	0	4	57	0	0	0	17	218	249.1157635
hsa-miR-4324	0	6	7	2	0	2	0	0	6	1	0	3	0	53	42	6	0	2	3	0	0	0	1	0	72	0	0	0	12	218	301.8300493
hsa-miR-4269	0	2	4	1	1	0	0	7	6	2	1	2	1	48	30	3	0	1	1	0	1	0	2	1	80	1	1	0	22	218	306.6157635
hsa-miR-1266	0	6	8	2	0	4	0	1	0	1	0	1	0	59	33	0	1	2	1	0	0	0	0	2	83	0	1	0	13	218	361.544335
hsa-miR-5008-5p	0	1	5	3	0	0	0	4	3	3	1	3	0	50	30	3	0	3	1	1	0	0	1	2	95	1	0	0	8	218	391.2586207
hsa-miR-4768-5p	0	4	7	4	0	0	0	5	12	4	1	2	0	39	52	3	0	3	5	0	0	2	1	1	32	1	1	1	37	217	189.9014778
hsa-miR-32-3p	1	0	4	1	0	0	0	10	19	1	1	2	0	46	86	3	0	4	0	0	0	0	0	2	15	3	0	0	19	217	321.3300493
hsa-miR-4300	2	1	7	0	0	2	1	2	7	1	1	1	1	40	23	3	0	2	3	2	1	0	0	3	101	0	0	0	13	217	393.8300493
hsa-miR-5591-5p	2	1	7	0	0	2	1	2	7	1	1	1	1	40	23	3	0	2	3	2	1	0	0	3	101	0	0	0	13	217	393.8300493
hsa-miR-298	0	6	9	3	1	0	0	2	8	2	2	2	2	71	44	4	1	4	2	2	3	0	0	2	28	1	3	0	14	216	236.5418719
hsa-miR-4747-5p	1	2	5	1	0	0	1	5	8	2	1	3	0	71	44	5	1	5	16	0	1	1	1	1	33	0	1	0	7	216	248.3275862
hsa-miR-5196-5p	1	2	5	1	0	0	1	5	8	2	1	3	0	71	44	5	1	5	16	0	1	1	1	1	33	0	1	0	7	216	248.3275862
hsa-miR-181a-5p	0	1	5	5	0	1	1	4	12	1	1	3	1	49	71	1	0	6	0	0	0	1	0	5	8	6	2	0	32	216	258.8990148
hsa-miR-181b-5p	0	1	5	5	0	1	1	4	12	1	1	3	1	49	71	1	0	6	0	0	0	1	0	5	8	6	2	0	32	216	258.8990148
hsa-miR-181c-5p	0	1	5	5	0	1	1	4	12	1	1	3	1	49	71	1	0	6	0	0	0	1	0	5	8	6	2	0	32	216	258.8990148
hsa-miR-181d	0	1	5	5	0	1	1	4	12	1	1	3	1	49	71	1	0	6	0	0	0	1	0	5	8	6	2	0	32	216	258.8990148
hsa-miR-19a-5p	0	1	7	1	0	0	0	2	12	2	2	2	1	45	74	3	0	4	0	0	0	1	1	3	30	1	2	0	22	216	268.8990148
hsa-miR-19b-1-5p	0	1	7	1	0	0	0	2	12	2	2	2	1	45	74	3	0	4	0	0	0	1	1	3	30	1	2	0	22	216	268.8990148
hsa-miR-19b-2-5p	0	1	7	1	0	0	0	2	12	2	2	2	1	45	74	3	0	4	0	0	0	1	1	3	30	1	2	0	22	216	268.8990148
hsa-miR-378g	1	1	4	4	0	0	0	3	10	1	1	1	2	73	26	3	0	5	4	0	0	1	0	3	54	1	1	0	17	216	279.0418719
hsa-miR-1273g-3p	1	2	5	2	1	2	1	5	9	2	0	2	1	55	28	4	0	3	0	0	0	0	1	1	74	1	3	0	13	216	287.0418719
hsa-miR-595	1	2	5	2	0	0	0	4	0	4	0	1	1	58	34	1	1	2	0	0	1	0	1	2	81	0	0	0	15	216	349.1847291
hsa-miR-5680	0	1	3	3	0	0	1	4	12	2	1	4	1	68	54	5	0	7	6	0	0	0	0	2	12	1	1	0	27	215	254.8940887
hsa-miR-541-5p	0	2	2	2	0	0	0	5	7	1	0	3	0	62	37	1	0	5	6	1	0	0	2	2	64	0	1	0	12	215	286.679803
