	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
hsa-miR-1469		1.0							1.0		1.0			37	3.0	1.0									18.0				17.0
hsa-miR-146a-3p		10.0	1.0	2.0		1.0		10.0	8.0	5.0		3.0		70	30.0				1.0					1.0	8.0				15.0
hsa-miR-146a-5p			4.0					1.0		1.0	2.0	1.0		41	45.0	7.0		18.0	3.0		1.0				40.0		1.0		43.0
hsa-miR-146b-3p			2.0	1.0					2.0	4.0			1.0	58	21.0	3.0			1.0	1.0					41.0	4.0	3.0		4.0
hsa-miR-146b-5p			4.0					1.0		1.0	2.0	1.0		41	45.0	7.0		18.0	3.0		1.0				40.0		1.0		43.0
hsa-miR-1470		4.0	4.0					3.0	3.0	1.0		10.0	1.0	65	20.0				4.0					2.0	26.0	2.0		1.0	15.0
hsa-miR-1471			2.0						2.0				7.0	6	2.0	1.0									19.0				9.0
hsa-miR-147a			1.0					6.0	5.0		2.0			60	27.0	5.0		5.0	1.0					7.0	13.0				10.0
hsa-miR-147b			1.0						4.0			4.0		12	25.0	8.0		3.0						4.0	26.0				4.0
hsa-miR-148a-3p			2.0	6.0				1.0	9.0				6.0	38	34.0	5.0		1.0							29.0				20.0
hsa-miR-148a-5p		1.0						1.0	4.0	9.0		1.0		46	39.0	1.0							2.0	1.0	21.0		5.0		23.0
hsa-miR-148b-3p			2.0	6.0				1.0	9.0				6.0	38	34.0	5.0		1.0							29.0				20.0
hsa-miR-148b-5p		2.0	1.0					1.0	2.0	5.0		1.0		39	21.0	4.0							2.0	1.0	22.0		5.0		29.0
hsa-miR-149-3p		1.0	2.0					2.0	4.0	3.0	2.0	2.0		83	59.0	6.0		11.0	17.0	1.0		2.0		1.0	28.0		1.0		10.0
hsa-miR-149-5p	6.0	1.0	1.0					9.0	6.0			1.0	1.0	60	20.0	1.0			1.0				2.0		17.0				11.0
hsa-miR-150-3p			1.0						5.0	4.0	2.0	7.0		26	12.0			1.0	5.0					2.0	13.0				6.0
hsa-miR-150-5p		3.0	13.0	2.0				2.0	8.0	4.0		3.0		35	48.0	1.0		1.0	4.0					1.0	85.0				8.0
hsa-miR-151a-3p	1.0	5.0	6.0					10.0	4.0			3.0		27	16.0			3.0	3.0	1.0					33.0		6.0	1.0	3.0
hsa-miR-151a-5p		3.0		4.0						2.0		1.0		41	24.0	1.0		3.0	1.0					1.0	9.0		1.0		22.0
hsa-miR-151b		3.0		4.0						2.0		1.0		41	24.0	1.0		3.0	1.0					1.0	9.0		1.0		22.0
hsa-miR-152			2.0	6.0				1.0	9.0				6.0	38	34.0	5.0		1.0							29.0				20.0
hsa-miR-153		1.0						6.0	4.0	1.0				13	35.0	2.0								1.0	15.0	3.0	2.0		3.0
hsa-miR-1537			5.0				2.0	3.0	6.0			7.0		52	28.0	3.0			1.0					3.0	13.0				3.0
hsa-miR-1538			4.0	1.0				3.0	6.0	1.0	1.0			27	3.0	1.0								5.0	21.0				17.0
hsa-miR-1539		2.0	1.0						6.0	3.0			1.0	47	15.0	1.0			1.0					3.0	10.0		3.0		11.0
hsa-miR-154-3p			7.0	2.0				2.0	7.0	7.0		1.0		27	35.0	2.0			1.0						13.0		1.0		5.0
hsa-miR-154-5p								7.0	7.0					21	22.0	2.0			6.0				1.0	5.0	11.0				1.0
hsa-miR-155-3p			1.0	3.0				8.0	1.0					20	25.0	1.0	1.0	4.0							36.0				4.0
hsa-miR-155-5p								2.0		3.0		3.0		53	46.0	1.0			2.0					2.0	66.0		3.0		5.0
hsa-miR-1587			6.0	1.0				1.0	2.0	1.0				79	13.0	2.0		9.0	3.0					3.0	16.0		1.0	5.0	10.0
hsa-miR-15a-3p		1.0	1.0	1.0	1.0				3.0	1.0				58	36.0	2.0			1.0		1.0		2.0	1.0	18.0		6.0		10.0
hsa-miR-15a-5p		1.0	8.0	2.0				4.0	5.0			3.0	10.0	52	12.0	4.0		2.0		1.0		1.0	1.0	2.0	27.0		8.0		17.0
hsa-miR-15b-3p				3.0		1.0		2.0	6.0	7.0		2.0		34	30.0	2.0		2.0							14.0		2.0		13.0
hsa-miR-15b-5p		1.0	8.0	2.0				4.0	5.0			3.0	10.0	52	12.0	4.0		2.0		1.0		1.0	1.0	2.0	27.0		8.0		17.0
hsa-miR-16-1-3p		1.0	1.0	1.0					4.0	14.0				26	25.0	1.0		6.0	1.0					1.0	39.0				3.0
hsa-miR-16-2-3p								4.0	16.0	1.0		5.0		44	88.0			2.0	1.0	1.0				1.0	7.0	4.0	7.0		7.0
hsa-miR-16-5p		1.0	8.0	2.0				4.0	5.0			3.0	10.0	52	12.0	4.0		2.0		1.0		1.0	1.0	2.0	27.0		8.0		17.0
hsa-miR-17-3p			5.0					1.0	4.0	2.0		1.0	9.0	57	15.0			3.0							36.0		7.0	5.0	20.0
hsa-miR-17-5p	5.0	1.0	3.0	3.0			1.0	13.0	6.0	1.0		3.0	2.0	42	61.0		2.0	2.0					1.0		24.0		5.0		19.0
hsa-miR-181a-2-3p	1.0	3.0	3.0	2.0			1.0	2.0	5.0					46	19.0	8.0								2.0	28.0			1.0	6.0
hsa-miR-181a-3p			5.0					1.0			1.0			15	5.0	1.0									11.0				15.0
hsa-miR-181a-5p			4.0	3.0		1.0		4.0	9.0			1.0		29	83.0			1.0						5.0	7.0	4.0			13.0
hsa-miR-181b-3p	1.0	2.0	2.0				1.0	6.0	1.0					33	35.0	7.0								1.0	33.0	4.0		1.0	7.0
hsa-miR-181b-5p			4.0	3.0		1.0		4.0	9.0			1.0		29	83.0			1.0						5.0	7.0	4.0			13.0
hsa-miR-181c-3p			5.0	2.0				1.0			1.0	7.0	2.0	21	30.0	5.0								3.0	12.0		3.0		3.0
hsa-miR-181c-5p			4.0	3.0		1.0		4.0	9.0			1.0		29	83.0			1.0						5.0	7.0	4.0			13.0
hsa-miR-181d			4.0	3.0		1.0		4.0	9.0			1.0		29	83.0			1.0						5.0	7.0	4.0			13.0
hsa-miR-182-3p		1.0	2.0					1.0					1.0	20	21.0	1.0		1.0						1.0	12.0		3.0		15.0
hsa-miR-182-5p			4.0	1.0				1.0	4.0	1.0			1.0	25	48.0	2.0		1.0							19.0		4.0		9.0
hsa-miR-1825		1.0	2.0	6.0				1.0	1.0	1.0			4.0	54	35.0	5.0								1.0	29.0				15.0
hsa-miR-1827	3.0	3.0	7.0					26.0	10.0	1.0		4.0	9.0	71	32.0	9.0		3.0	3.0	1.0	1.0		1.0	3.0	25.0	3.0			13.0
hsa-miR-183-3p		1.0						6.0	17.0	2.0	10.0	1.0		29	13.0			2.0						1.0	46.0		1.0		13.0
hsa-miR-183-5p			2.0						4.0	1.0				32	16.0	4.0			2.0			1.0		1.0	19.0		1.0		2.0
hsa-miR-184		2.0		1.0					5.0			5.0	1.0	21	21.0						1.0		6.0	1.0	12.0			3.0	8.0
hsa-miR-185-3p			8.0					1.0	2.0	1.0		2.0	2.0	96	35.0	2.0		4.0	3.0		1.0			2.0	11.0		3.0	5.0	10.0
hsa-miR-185-5p		4.0	1.0	1.0				2.0	4.0	1.0	2.0	9.0		57	31.0	3.0		1.0	2.0					1.0	34.0				17.0
hsa-miR-186-3p			8.0	2.0		2.0		4.0	2.0	1.0	5.0	3.0		40	35.0	4.0	1.0					1.0		5.0	11.0			2.0	17.0
hsa-miR-186-5p			5.0	2.0				7.0	20.0	1.0	1.0			102	81.0	5.0	1.0	6.0	2.0		1.0	1.0		5.0	30.0				41.0
hsa-miR-187-3p								1.0	5.0	2.0				16	12.0	1.0								1.0	21.0				13.0
hsa-miR-187-5p				2.0				2.0	10.0	2.0		3.0		15	27.0	3.0		2.0					1.0		34.0	1.0			2.0
hsa-miR-188-3p		3.0	8.0					9.0	5.0	3.0		2.0		43	37.0	5.0		2.0	1.0					1.0	34.0		1.0		19.0
hsa-miR-188-5p		1.0	9.0					3.0	2.0	6.0				36	22.0	3.0		1.0	1.0					1.0	19.0				1.0
hsa-miR-18a-3p			1.0	1.0				8.0		1.0			10.0	68	27.0	4.0			1.0						35.0	4.0	4.0	1.0	5.0
hsa-miR-18a-5p			1.0				2.0	14.0	4.0	1.0				36	42.0				11.0				14.0	4.0	11.0				5.0
hsa-miR-18b-3p			1.0	1.0				1.0	5.0	1.0			1.0	33	25.0	3.0			1.0						25.0	4.0	3.0	1.0	4.0
hsa-miR-18b-5p			1.0				2.0	14.0	4.0	1.0				36	42.0				11.0				14.0	4.0	11.0				5.0
hsa-miR-1908		2.0	1.0					9.0						39	6.0	12.0		5.0	3.0	2.0				2.0	16.0				21.0
hsa-miR-1909-3p		6.0	4.0	2.0				4.0	5.0		1.0	2.0		85	32.0	2.0	3.0		5.0		2.0	2.0			30.0		1.0		25.0
hsa-miR-1909-5p	6.0	1.0	8.0	5.0					4.0					16	29.0	3.0		2.0					1.0		64.0				19.0
hsa-miR-190a			5.0					2.0	1.0	1.0	1.0	2.0	7.0	57	35.0	2.0		6.0							4.0		1.0	1.0	3.0
hsa-miR-190b			5.0					2.0	1.0	1.0	1.0	2.0	7.0	57	35.0	2.0		6.0							4.0		1.0	1.0	3.0
hsa-miR-191-3p								1.0	4.0	1.0		1.0		16	10.0	1.0		3.0		2.0					4.0				7.0
hsa-miR-191-5p									4.0					15	6.0			1.0	2.0										5.0
hsa-miR-1910		1.0		2.0	6.0			5.0	3.0			2.0		36	18.0	1.0		1.0	12.0						29.0				7.0
hsa-miR-1911-3p		1.0	12.0	1.0				6.0	6.0			1.0		82	38.0	4.0	1.0	3.0			4.0		2.0	4.0	18.0				17.0
hsa-miR-1911-5p								13.0	4.0	1.0				15	8.0	1.0		4.0							35.0				3.0
hsa-miR-1912		1.0	4.0					6.0		2.0		1.0		43	28.0	4.0		1.0	3.0						90.0				7.0
hsa-miR-1913		1.0	3.0					11.0	3.0	1.0			9.0	69	21.0	4.0		2.0							39.0		3.0	1.0	5.0
hsa-miR-1914-3p		1.0	2.0					5.0	2.0	3.0				79	34.0	5.0		9.0	5.0		1.0	2.0		2.0	25.0		1.0		6.0
hsa-miR-1914-5p		2.0	3.0					16.0	6.0	3.0	1.0		3.0	41	13.0	4.0		7.0		1.0				2.0	54.0				11.0
hsa-miR-1915-3p		1.0	12.0					3.0	4.0	4.0	1.0			94	30.0	5.0	1.0	1.0	7.0		2.0	1.0		4.0	64.0				17.0
hsa-miR-1915-5p			2.0		2.0				1.0			1.0		29	24.0	2.0		1.0	1.0						28.0				13.0
hsa-miR-192-3p				5.0				2.0	6.0	1.0		1.0		66	17.0	26.0		5.0							23.0				8.0
hsa-miR-192-5p		5.0	7.0					1.0	2.0					16	8.0	4.0		5.0							15.0				7.0
hsa-miR-193a-3p			6.0		2.0			2.0	10.0			2.0		41	55.0	4.0		6.0	1.0				1.0		27.0				9.0
hsa-miR-193a-5p		6.0	1.0					3.0	1.0					16	34.0	4.0		2.0	1.0						10.0				7.0
hsa-miR-193b-3p			6.0		2.0			2.0	10.0			2.0		41	55.0	4.0		6.0	1.0				1.0		27.0				9.0
hsa-miR-193b-5p		2.0	1.0					1.0	2.0			2.0		32	23.0	1.0			4.0	2.0				2.0	22.0		1.0		18.0
hsa-miR-194-3p		1.0	12.0	2.0				5.0	1.0	2.0			1.0	55	28.0	5.0			3.0						10.0			8.0	5.0
hsa-miR-194-5p			3.0					2.0	5.0					18	27.0			2.0		2.0					35.0		1.0		18.0
hsa-miR-195-3p								4.0	16.0	1.0		5.0		44	88.0			2.0	1.0	1.0				1.0	7.0	4.0	7.0		7.0
hsa-miR-195-5p		1.0	8.0	2.0				4.0	5.0			3.0	10.0	52	12.0	4.0		2.0		1.0		1.0	1.0	2.0	27.0		8.0		17.0
hsa-miR-196a-3p			9.0					6.0	9.0	1.0				36	18.0									1.0	13.0				4.0
hsa-miR-196a-5p								5.0						18	19.0	3.0		1.0	2.0					2.0	13.0	2.0			1.0
hsa-miR-196b-3p		2.0	1.0	2.0				1.0						12	6.0	4.0			1.0						8.0				14.0
hsa-miR-196b-5p								5.0						18	19.0	3.0		1.0	2.0					2.0	13.0	2.0			1.0
hsa-miR-197-3p		1.0		1.0				1.0	9.0			1.0		25	13.0	4.0		2.0	3.0			1.0			24.0				13.0
hsa-miR-197-5p									4.0			2.0		5	6.0	4.0		2.0						3.0	18.0				5.0
hsa-miR-1972			1.0	1.0	1.0				2.0	9.0				58	37.0				1.0		2.0		2.0	1.0	63.0		6.0		7.0
hsa-miR-1973	2.0	1.0	2.0					1.0	12.0	18.0		5.0	1.0	11	8.0	4.0		1.0		1.0			1.0		2.0				14.0
hsa-miR-1976		5.0	28.0					8.0	6.0	4.0		7.0		60	23.0	10.0			3.0					3.0	36.0	2.0	1.0		14.0
hsa-miR-198		4.0	4.0					10.0	7.0			1.0		54	16.0	4.0		1.0	5.0						18.0				6.0
hsa-miR-199a-3p					18.0		1.0	11.0	9.0	7.0	1.0	2.0		38	22.0	1.0									28.0				7.0
hsa-miR-199a-5p		1.0	2.0					1.0	7.0	2.0	1.0			59	19.0			6.0	1.0						48.0				8.0
hsa-miR-199b-3p					18.0		1.0	11.0	9.0	7.0	1.0	2.0		38	22.0	1.0									28.0				7.0
hsa-miR-199b-5p		1.0	2.0					1.0	7.0	2.0	1.0			59	19.0			6.0	1.0						48.0				8.0
hsa-miR-19a-3p			5.0					12.0	5.0				3.0	40	31.0	5.0		8.0			1.0	1.0			43.0		1.0		7.0
hsa-miR-19a-5p			7.0	3.0				4.0	9.0	2.0	2.0			37	40.0	4.0		3.0				1.0		2.0	26.0		1.0		8.0
hsa-miR-19b-1-5p			7.0	3.0				4.0	9.0	2.0	2.0			37	40.0	4.0		3.0				1.0		2.0	26.0		1.0		8.0
hsa-miR-19b-2-5p			7.0	3.0				4.0	9.0	2.0	2.0			37	40.0	4.0		3.0				1.0		2.0	26.0		1.0		8.0
hsa-miR-19b-3p			5.0					12.0	5.0				3.0	40	31.0	5.0		8.0			1.0	1.0			43.0		1.0		7.0
hsa-miR-200a-3p			4.0						4.0	1.0		2.0	9.0	30	29.0	5.0		1.0			1.0			4.0	68.0			1.0	5.0
hsa-miR-200a-5p		1.0	1.0	1.0		1.0		10.0	13.0	3.0	4.0	2.0	7.0	33	42.0	1.0			3.0		1.0				15.0				7.0
hsa-miR-200b-3p			11.0				1.0	3.0			2.0	1.0		32	65.0			2.0							7.0		1.0		2.0
hsa-miR-200b-5p		1.0	1.0	1.0		1.0		10.0	13.0	3.0	4.0	2.0	7.0	33	42.0	1.0			3.0		1.0				15.0				7.0
hsa-miR-200c-3p			11.0				1.0	3.0			2.0	1.0		32	65.0			2.0							7.0		1.0		2.0
hsa-miR-200c-5p		2.0	1.0					8.0	8.0	2.0	4.0	1.0		11	15.0	1.0				1.0					8.0				9.0
hsa-miR-202-3p		1.0		3.0				2.0						21	31.0			1.0	4.0					3.0	16.0	4.0			7.0
hsa-miR-202-5p			1.0	2.0				1.0	1.0			1.0		28	26.0	2.0	2.0	1.0	1.0						3.0		1.0		9.0
hsa-miR-203			3.0	3.0			1.0	13.0	3.0			4.0	1.0	43	61.0	4.0			5.0						22.0	4.0			20.0
hsa-miR-204-3p			8.0					4.0	1.0		1.0	7.0		100	59.0	9.0		4.0	13.0	1.0	3.0	1.0	4.0		77.0	1.0			11.0
hsa-miR-204-5p	4.0		4.0					6.0	7.0	4.0		2.0		43	39.0	8.0			3.0						7.0	7.0	3.0		10.0
hsa-miR-205-3p		1.0	5.0				1.0	26.0	19.0			8.0	4.0	48	68.0						1.0	1.0			25.0	4.0	4.0		17.0
hsa-miR-205-5p		1.0	12.0	1.0				3.0	4.0			3.0		32	35.0			1.0	2.0						8.0				4.0
hsa-miR-2052			7.0	1.0				19.0	23.0	3.0	8.0		6.0	46	57.0	5.0		1.0	5.0					6.0	30.0	2.0			9.0
hsa-miR-2053								17.0	2.0	4.0				15	19.0	1.0			1.0						11.0				2.0
hsa-miR-2054			1.0						8.0			3.0		36	40.0	2.0				1.0				1.0	27.0				3.0
hsa-miR-206			2.0	1.0	6.0				10.0					49	38.0				2.0				1.0		67.0				4.0
hsa-miR-208a		1.0	1.0					6.0	4.0					18	28.0			8.0				3.0			10.0			1.0	11.0
hsa-miR-208b		1.0	1.0					6.0	4.0					18	28.0			8.0				3.0			10.0			1.0	11.0
hsa-miR-20a-3p			3.0					9.0	3.0	1.0			9.0	41	32.0	3.0		2.0				1.0			37.0		1.0		5.0
hsa-miR-20a-5p	5.0		1.0	2.0			1.0	15.0	7.0	5.0		1.0	2.0	36	73.0	6.0		5.0		1.0			1.0	2.0	43.0		1.0		12.0
hsa-miR-20b-3p				4.0					2.0			5.0	2.0	21	41.0	2.0								1.0	62.0				3.0
hsa-miR-20b-5p	5.0	1.0	3.0	3.0			1.0	13.0	6.0	1.0		3.0	2.0	42	61.0		2.0	2.0					1.0		24.0		5.0		19.0
hsa-miR-21-3p									2.0	1.0		2.0		9	14.0			3.0	1.0					4.0	71.0				3.0
hsa-miR-21-5p			1.0					12.0	3.0	1.0				26	15.0								1.0	1.0	11.0	5.0			1.0
hsa-miR-210			2.0						8.0		1.0	1.0	3.0	16	15.0	1.0		7.0						6.0	24.0				9.0
hsa-miR-211-3p		4.0	7.0	2.0		4.0		5.0	7.0	3.0		2.0		68	38.0	3.0	3.0		4.0		1.0				21.0				12.0
hsa-miR-211-5p	4.0		4.0					6.0	7.0	4.0		2.0		43	39.0	8.0			3.0						7.0	7.0	3.0		10.0
hsa-miR-2110		2.0	4.0					8.0	6.0	1.0		1.0		52	46.0	4.0		5.0	11.0			2.0			18.0			1.0	7.0
hsa-miR-2113			3.0	1.0				10.0	3.0		4.0			28	39.0	1.0		5.0						1.0	39.0	4.0	2.0		25.0
hsa-miR-2114-3p		5.0		2.0				2.0	3.0	5.0		1.0	8.0	26	19.0	3.0									23.0				18.0
hsa-miR-2114-5p		2.0						1.0	2.0	2.0				20	24.0	4.0			4.0						16.0				10.0
hsa-miR-2115-3p		1.0	3.0	2.0				6.0	4.0				1.0	48	30.0	2.0									12.0	1.0			2.0
hsa-miR-2115-5p		1.0		4.0				13.0	4.0	2.0	1.0	4.0		39	28.0			2.0					1.0	1.0	42.0	1.0			19.0
hsa-miR-2116-3p		4.0	33.0	1.0				2.0	4.0	6.0		3.0	1.0	52	57.0	5.0		2.0	8.0				2.0		30.0				5.0
hsa-miR-2116-5p		1.0	12.0	4.0				16.0	2.0	2.0	4.0		1.0	27	34.0	2.0		1.0	3.0					1.0	7.0	12.0	7.0		33.0
hsa-miR-2117		1.0	5.0	4.0				7.0	5.0			1.0		16	60.0	1.0		3.0	11.0				1.0	1.0	10.0				49.0
hsa-miR-212-3p			3.0					2.0	11.0	3.0				20	31.0			4.0	8.0	3.0				1.0	13.0				24.0
hsa-miR-212-5p			6.0	2.0				1.0	4.0					41	30.0			1.0				1.0			28.0		4.0		7.0
hsa-miR-214-3p		6.0	6.0	4.0				10.0	3.0	1.0		3.0		79	36.0	7.0		1.0	7.0						34.0		2.0	1.0	10.0
hsa-miR-214-5p				2.0	2.0			3.0	9.0	5.0		2.0	1.0	51	32.0	5.0	2.0							2.0	85.0		1.0		4.0
hsa-miR-215			1.0					1.0	1.0					20	9.0	3.0		5.0							5.0				3.0
hsa-miR-216a			3.0	16.0					7.0					21	48.0	1.0		1.0						5.0	82.0		1.0		9.0
hsa-miR-216b		1.0	8.0	2.0	2.0		1.0	13.0	2.0					43	54.0			1.0	3.0						81.0		1.0	1.0	14.0
hsa-miR-217			3.0					8.0	3.0	1.0			9.0	31	21.0	3.0		2.0				1.0			35.0		1.0		5.0
hsa-miR-218-1-3p			2.0							4.0			1.0	20	21.0	4.0		5.0							12.0				4.0
hsa-miR-218-2-3p			4.0	2.0				3.0	1.0	5.0		2.0	1.0	20	36.0	5.0		5.0							10.0				5.0
hsa-miR-218-5p				1.0				5.0	1.0					33	15.0	3.0		2.0						4.0	12.0				9.0
hsa-miR-219-1-3p			1.0						9.0	5.0		1.0		23	9.0				3.0					1.0	19.0				1.0
hsa-miR-219-2-3p		1.0	3.0					5.0	13.0	1.0				27	60.0			1.0		2.0				2.0	8.0				40.0
hsa-miR-219-5p		1.0	1.0			2.0		16.0						20	45.0				1.0	1.0					10.0	4.0			4.0
hsa-miR-22-3p			3.0					1.0						30	16.0	3.0		1.0			1.0				37.0		4.0		17.0
hsa-miR-22-5p		1.0	7.0	1.0				14.0	2.0	5.0				45	25.0	3.0		1.0			1.0		2.0	1.0	22.0		6.0		51.0
hsa-miR-221-3p				3.0				8.0	6.0	1.0				17	28.0			2.0					1.0		8.0				1.0
hsa-miR-221-5p	6.0	4.0	4.0		2.0			2.0				1.0	3.0	71	82.0	4.0		4.0	1.0					2.0	59.0				7.0
hsa-miR-222-3p				3.0				8.0	6.0	1.0				17	28.0			2.0					1.0		8.0				1.0
hsa-miR-222-5p		3.0	6.0					7.0	13.0	1.0	1.0	2.0		32	20.0	1.0									33.0		1.0		9.0
hsa-miR-223-3p		2.0	3.0					10.0	8.0			7.0		37	21.0	5.0					1.0		2.0	3.0	5.0				1.0
hsa-miR-223-5p			1.0						5.0	2.0	8.0	1.0		37	49.0			1.0						8.0	53.0				12.0
hsa-miR-224-3p			3.0				1.0	1.0	7.0	3.0		2.0		63	66.0	8.0		5.0	3.0					4.0	77.0	2.0			14.0
hsa-miR-224-5p		1.0	1.0			1.0			6.0					34	40.0	1.0		6.0		1.0				2.0	17.0				1.0
hsa-miR-2276		2.0	3.0	1.0				6.0	5.0	1.0		2.0		26	34.0	2.0		1.0	1.0			1.0		2.0	19.0		6.0		8.0
hsa-miR-2277-3p		4.0	1.0	1.0				4.0	3.0	2.0		3.0		34	18.0	4.0			1.0				2.0		15.0				16.0
hsa-miR-2277-5p			4.0						5.0					11				2.0							5.0				16.0
hsa-miR-2278		1.0		3.0				2.0	2.0			2.0		65	31.0						1.0			2.0	21.0				12.0
hsa-miR-2355-3p			9.0					24.0	5.0					15	16.0	1.0		1.0	2.0	2.0					11.0	6.0	1.0		6.0
hsa-miR-2355-5p			13.0				2.0	1.0	10.0	3.0	6.0			71	35.0	5.0	2.0	1.0							38.0				8.0
hsa-miR-2392			1.0						2.0			2.0		41	13.0				1.0	1.0	2.0	1.0		1.0	124.0			1.0	4.0
hsa-miR-23a-3p			7.0	1.0			3.0	2.0	6.0		2.0		2.0	27	30.0	3.0		1.0			1.0		1.0	1.0	60.0		4.0		11.0
hsa-miR-23a-5p		1.0						9.0	1.0	2.0				35	18.0	1.0									21.0	4.0	1.0		5.0
hsa-miR-23b-3p			7.0	1.0			3.0	2.0	6.0		2.0		2.0	27	30.0	3.0		1.0			1.0		1.0	1.0	60.0		4.0		11.0
hsa-miR-23b-5p		1.0	1.0					9.0	1.0	2.0	4.0	2.0		23	22.0				1.0					1.0	18.0	4.0			13.0
hsa-miR-23c			7.0	1.0			3.0	2.0	6.0		2.0		2.0	27	30.0	3.0		1.0			1.0		1.0	1.0	60.0		4.0		11.0
hsa-miR-24-1-5p			3.0	1.0				2.0	1.0	2.0				14	22.0	2.0	1.0	2.0							31.0		1.0		6.0
hsa-miR-24-2-5p			3.0	1.0				2.0	1.0	2.0				14	22.0	2.0	1.0	2.0							31.0		1.0		6.0
hsa-miR-24-3p		1.0	2.0	2.0		4.0		3.0	4.0			1.0	2.0	67	34.0			2.0							22.0				5.0
hsa-miR-2467-3p		6.0	10.0	3.0					11.0	1.0		2.0		62	55.0	5.0		1.0	2.0	1.0	1.0		1.0	1.0	24.0		2.0	1.0	8.0
hsa-miR-2467-5p		2.0	8.0	4.0				17.0	2.0	1.0				62	30.0	9.0			2.0	1.0				1.0	54.0				7.0
hsa-miR-25-3p	2.0		2.0			1.0		3.0	3.0	1.0	3.0			20	31.0	5.0		5.0							33.0				2.0
hsa-miR-25-5p		3.0						5.0		2.0				48	14.0	12.0		5.0	2.0						35.0				33.0
hsa-miR-2681-3p		1.0		5.0				5.0	2.0			3.0		13	25.0	6.0			2.0		1.0		4.0		19.0	4.0			4.0
hsa-miR-2681-5p	1.0		8.0	3.0				14.0	14.0	1.0			3.0	39	51.0	3.0		5.0							28.0	2.0	1.0		4.0
hsa-miR-2682-3p		4.0						1.0	5.0	4.0				25	16.0	6.0		2.0	1.0				1.0		56.0				20.0
hsa-miR-2682-5p	6.0	1.0	7.0					5.0	6.0	5.0		6.0		64	26.0			5.0	3.0		1.0		1.0	2.0	35.0	3.0			6.0
hsa-miR-26a-1-3p			12.0	3.0				9.0	5.0	1.0				19	50.0			3.0	3.0			2.0			4.0	4.0			2.0
hsa-miR-26a-2-3p			12.0	3.0				9.0	5.0	1.0				19	50.0			3.0	3.0			2.0			4.0	4.0			2.0
hsa-miR-26a-5p	1.0	1.0	2.0	9.0	1.0	2.0	4.0	8.0	1.0	4.0		1.0		23	34.0			1.0		1.0			3.0		24.0		4.0		9.0
hsa-miR-26b-3p			2.0					8.0	3.0				2.0	12	23.0	2.0									8.0				14.0
hsa-miR-26b-5p	1.0	1.0	2.0	9.0	1.0	2.0	4.0	8.0	1.0	4.0		1.0		23	34.0			1.0		1.0			3.0		24.0		4.0		9.0
hsa-miR-27a-3p		2.0	12.0			1.0		15.0	4.0	1.0			4.0	52	19.0			5.0	8.0		1.0		1.0	4.0	45.0	4.0	2.0	4.0	18.0
hsa-miR-27a-5p			3.0			4.0			1.0					21	24.0	2.0			2.0					2.0	38.0			5.0	7.0
hsa-miR-27b-3p		2.0	12.0			1.0		15.0	4.0	1.0			4.0	52	19.0			5.0	8.0		1.0		1.0	4.0	45.0	4.0	2.0	4.0	18.0
hsa-miR-27b-5p		1.0	3.0	1.0				5.0						29	37.0			3.0						1.0	13.0	4.0			15.0
hsa-miR-28-3p									6.0	1.0				24	16.0		2.0	1.0	1.0					3.0	2.0				1.0
hsa-miR-28-5p		3.0					1.0	2.0	8.0			6.0		53	27.0	4.0		3.0	2.0						12.0		1.0		23.0
hsa-miR-2861			8.0	3.0		3.0		1.0	6.0	1.0	1.0	2.0		60	16.0	2.0		7.0							33.0		1.0		12.0
hsa-miR-2909			1.0	2.0					2.0					9	4.0	4.0			1.0	1.0					14.0				3.0
hsa-miR-296-3p		2.0						11.0	3.0					24	37.0	5.0		2.0	7.0						21.0		3.0		15.0
hsa-miR-296-5p			7.0					7.0		1.0	1.0	3.0		74	20.0					1.0					7.0	1.0		8.0	13.0
hsa-miR-2964a-3p		1.0	1.0					5.0	12.0	1.0				27	43.0			1.0		1.0				2.0	25.0				39.0
hsa-miR-2964a-5p		1.0	3.0	1.0	1.0				8.0	1.0				27	57.0	1.0									20.0				26.0
hsa-miR-297			1.0						2.0	1.0	5.0	2.0		18	36.0			1.0						4.0	35.0		2.0		9.0
hsa-miR-298		7.0	3.0	4.0				4.0	6.0	2.0	5.0	2.0	1.0	54	55.0	5.0		3.0	3.0		2.0				32.0		2.0		9.0
hsa-miR-299-3p			6.0	1.0		1.0		4.0	3.0		1.0			52	17.0	3.0		6.0	1.0					4.0	41.0		1.0		10.0
hsa-miR-299-5p								1.0	1.0	3.0				19	25.0			9.0	1.0			1.0		1.0	14.0				2.0
